"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA";"ST_REELEICAO"
250000686854;"ATAIDE ROBERTO DA SILVA JUNIOR";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";NA;"SUPLENTE";3776;9284,08;"Recursos de partido político, Doações pela Internet, Recursos de Financiamento Coletivo";"N"
250000686835;"CINTIA GOMES ZANCO";"#NULO";"PSOL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"MÚSICO";"APTO";NA;"SUPLENTE";1416;11432,02;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250000686862;"ELAINE CRISTINA MINEIRO";"#NULO";"PSOL";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";NA;"ELEITO POR MÉDIA";22742;230980,76;"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos de origens não identificadas";"N"
250000686870;"NATANAEL APARECIDO ARCENO";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";NA;"SUPLENTE";220;0;"#NULO";"N"
250000686861;"DIANA SOUBIHE DE OLIVEIRA";"#NULO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";NA;"SUPLENTE";4968;64592,98;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250000686871;"PRISCILA NOGUEIRA BATISTA";"#NULO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"INDÍGENA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";12261;"SUPLENTE";445;6803,23;"Recursos de partido político, Recursos próprios";"N"
250000686852;"ANGELA CRISTINA ALVES DE AZEVEDO";"#NULO";"PSOL";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"FAXINEIRO";"APTO";NA;"SUPLENTE";323;6658,7;"Recursos de partido político";"N"
250000707272;"SEBASTIÃO CARLOS ARANTES";"#NULO";"PP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";34500;"SUPLENTE";484;0;"#NULO";"N"
250000707278;"MARCELA SHIGUEKO ITOKAZU DA SILVA";"#NULO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";NA;"SUPLENTE";142;0;"#NULO";"N"
250000707275;"PAULA FURTADO BRUM";"#NULO";"PP";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";560000;"SUPLENTE";994;7152,5;"Recursos de partido político, Recursos de pessoas físicas";"N"
250000707260;"TERESA CRISTINA CAVALCANTI MARTINS";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";230894,56;"SUPLENTE";412;1169;"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250001097183;"MIRIAM PEREIRA DA SILVA";"#NULO";"PTC";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"VIGILANTE";"APTO";NA;"NÃO ELEITO";26;5000;"Recursos de partido político";"N"
250001097213;"ADEMIR GOMES";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";60000;"NÃO ELEITO";267;0;"#NULO";"N"
250001097212;"GENILCE DOS SANTOS";"#NULO";"PTC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";2e+05;"NÃO ELEITO";65;5000,1;"Recursos de origens não identificadas, Recursos de partido político";"N"
250001097186;"IDECLEIA GENEROSO DA SILVA";"#NULO";"PTC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PRETA";"DONA DE CASA";"APTO";NA;"NÃO ELEITO";118;0;"#NULO";"N"
250001097196;"WASHINGTON LUIZ BATISTA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;"NÃO ELEITO";123;0;"#NULO";"N"
250001097206;"MARCOS ROBERTO DE SOUZA";"#NULO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"MILITAR REFORMADO";"APTO";NA;"NÃO ELEITO";46;0;"#NULO";"N"
250001097163;"CRISTINA RODRIGUES DE SOUZA";"#NULO";"PTC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VIGILANTE";"APTO";34000;"NÃO ELEITO";767;5000;"Recursos de partido político";"N"
250001097192;"SOLANGE DA SILVA";"#NULO";"PTC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PARDA";"DONA DE CASA";"APTO";NA;"NÃO ELEITO";89;10000;"Recursos de partido político";"N"
250000811400;"VALDEMAR SILVA";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";715492,68;"SUPLENTE";4647;130650;"Recursos de partido político";"N"
250000811411;"CLAUDIO OLIVEIRA DE MESSIAS";"#NULO";"PODE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";429000;"SUPLENTE";1552;29910;"Recursos de partido político";"N"
250000811430;"CRISTIANE KATIA SIMONI ABREU";"#NULO";"PODE";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";97800;"SUPLENTE";2299;18195;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";"N"
250000811436;"TATIANE DA CRUZ";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";7326,5;"SUPLENTE";631;58060;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000811397;"EDICARLOS DE OLIVEIRA SANTOS";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";138000;"SUPLENTE";2057;24060;"Recursos próprios, Recursos de partido político";"N"
250000811398;"JOSE BISPO DOS SANTOS FILHO";"#NULO";"PODE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";42500;"SUPLENTE";1634;65838,2;"Recursos próprios, Recursos de partido político";"N"
250000811410;"BEATRIZ HELENA FALCÃO BOTELHO";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"APTO";400319,45;"SUPLENTE";697;41070;"Recursos próprios, Recursos de partido político";"N"
250000811412;"FABIO DE SOUZA BRITO";"#NULO";"PODE";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;"SUPLENTE";800;23035;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001041947;"OHANS BANOUS";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;"NÃO ELEITO";195;3941,5;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001042004;"IGOR PETRELIS DE FRANCO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;"NÃO ELEITO";433;0;"#NULO";"N"
250001041975;"RICARDO DE SANTI";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";226800;"NÃO ELEITO";729;8000;"Recursos de pessoas físicas, Recursos próprios";"N"
250001041974;"RAFAEL CARLOS LABIAPARI GOMES";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";94900;"NÃO ELEITO";1077;1564,8;"Recursos próprios, Recursos de pessoas físicas";"N"
250001041982;"FLAVIO RETO";"#NULO";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";152500;"NÃO ELEITO";453;17835,61;"Recursos de Financiamento Coletivo, Recursos próprios";"N"
250000706703;"NAILSON FERREIRA";"#NULO";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;"SUPLENTE";175;5000;"Recursos de partido político";"N"
250000706733;"GLEBY APARECIDA DE ALMEIDA";"#NULO";"PV";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ENGENHEIRO";"APTO";NA;"SUPLENTE";322;10000;"Recursos de partido político";"N"
250000706716;"RICARDO FERNANDES VIEIRA";"#NULO";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";350000;"SUPLENTE";133;2000;"Recursos de partido político";"N"
250000706715;"REINALDO ROBERTO SKAU";"#NULO";"PV";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";189347;"SUPLENTE";17;0;"#NULO";"N"
250000706702;"DANILO SANTOS COSTA";"#NULO";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;"SUPLENTE";49;5000;"Recursos de partido político";"N"
250000883846;"SONIA MARIA ALVES PEREIRA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;"SUPLENTE";80;12148,13;"Recursos de partido político";"N"
250000925951;"ADILSON DE MEDEIROS PAULINO";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";33500;"SUPLENTE";118;10495;"Recursos de partido político";"N"
250000925941;"PAULO PRADO LEITE";"#NULO";"PSC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"TRABALHADOR DE FABRICAÇÃO, VULCANIZAÇÃO E REPARAÇÃO DE PNEUMÁTICOS";"APTO";350000;"SUPLENTE";1080;16500;"Recursos de partido político";"N"
250000925934;"BENILTON LOPES";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";NA;"SUPLENTE";689;11495;"Recursos de partido político";"N"
250000883856;"CARLOS CAVALCANTE DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"JORNALISTA E REDATOR";"APTO";570697,76;"SUPLENTE";7564;585112,5;"Recursos de partido político, Recursos de pessoas físicas";"N"
250000883907;"JONATHAS DA SILVA CARVALHO";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";141434,47;"SUPLENTE";880;4821,5;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000883870;"JORGE WILSON GONÇALVES DE MATTOS JUNIOR";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";53207,33;"SUPLENTE";12576;276069,43;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000925954;"PAULO CESAR EUFRASIO";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PRETA";"OUTROS";"APTO";NA;"SUPLENTE";243;7495;"Recursos de partido político";"N"
250000925946;"AILTON BISPO DOS ANJOS";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";68499,45;"SUPLENTE";714;11495;"Recursos de partido político";"N"
250000883882;"CLAUDIO GRILLO FILHO";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";625459,69;"SUPLENTE";508;6075,5;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000883874;"HELIO GERALDO RAMOS JUNIOR";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";NA;"SUPLENTE";433;3455,48;"Recursos de partido político";"N"
250000883894;"ERIKA LAUREN DE ARRUDA";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";NA;"SUPLENTE";14;12217,38;"Recursos de partido político";"N"
250000925929;"MARIA JOSE DA SILVA";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";150000;"SUPLENTE";373;15120;"Recursos de partido político";"N"
250000925959;"MARIA EMILIA MARTINS PINTO SCHUCK";"#NULO";"PSC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";NA;"SUPLENTE";201;20120;"Recursos de partido político";"N"
250000925952;"MARIA ELI FERNANDES DOS SANTOS MANIÇOBA";"#NULO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"OUTROS";"APTO";NA;"SUPLENTE";100;14500;"Recursos de partido político";"N"
250000925978;"JOÃO ROBERTO DE SIQUEIRA";"#NULO";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";127132;"SUPLENTE";285;12495;"Recursos de partido político";"N"
250000883886;"FABIANO DE SOUSA RAMOS";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";138033,02;"SUPLENTE";1150;22742,33;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000883860;"CHRISTIAN GEORGES AVGOUSTOPOULOS";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";40243,53;"SUPLENTE";480;2817,5;"Recursos de partido político";"N"
250000925918;"ELISSON JOSÉ FERREIRA DE ARAÚJO";"#NULO";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";12000;"SUPLENTE";200;10115;"Recursos de partido político";"N"
250000883829;"HOLANCIO FERNANDES FERREIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";389000;"SUPLENTE";491;7239,48;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016138;"JOSÉ CLAUDEVAN DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VIGILANTE";"APTO";6166,36;"SUPLENTE";176;65121,74;"Recursos de partido político";"N"
250001016135;"IOLANDA GOMES RUAS";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";24000;"SUPLENTE";446;68131,74;"Recursos de partido político";"N"
250001016142;"MARCIA WALÉRIA NUNES DE OLIVEIRA DIAS";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";490000;"SUPLENTE";518;45371,74;"Recursos de partido político, Recursos de pessoas físicas";"N"
250001016134;"FRANCIVALDO ALMEIDA GOMES";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;"SUPLENTE";302;13801,74;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016201;"DENILSON RIBEIRO DOS SANTOS";"#NULO";"PSD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";NA;"SUPLENTE";450;65121,74;"Recursos de partido político";"N"
250001016145;"EDINALVA NUNES DE JESUS";"#NULO";"PSD";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";172000;"SUPLENTE";921;68131,74;"Recursos de partido político";"N"
250001016139;"FRANCIMEIRE ALVES DE CARVALHO";"#NULO";"PSD";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";1224900;"SUPLENTE";753;25021,74;"Recursos de partido político";"N"
250001016169;"HENRIQUE OUTEDA MOURA";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";25000;"SUPLENTE";125;NA;NA;"N"
250000640981;"MATHEUS DE OLIVEIRA PINTO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIÓLOGO";"APTO";NA;"SUPLENTE";11182;140400;"Recursos de pessoas físicas, Recursos de partido político";"N"
250000640977;"ADILSON PEREIRA DOS SANTOS";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";1100;"SUPLENTE";370;12800;"Recursos de partido político";"N"
250000641046;"NILO ROBERTO RIBEIRO DE LIMA";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";321200;"SUPLENTE";117;12800;"Recursos de partido político";"N"
250000641001;"FABIANE MARQUES DE SOUZA CAMPOS";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"APTO";35500;"SUPLENTE";179;12800;"Recursos de partido político";"N"
250000641013;"RUBENS CLEITON BORGES DA SILVA";"#NULO";"PL";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;"SUPLENTE";4090;22400;"Recursos de partido político, Recursos de pessoas físicas";"N"
250001264842;"ZENAIDE LADEIA DA SILVA ARAUJO";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"DONA DE CASA";"APTO";NA;"SUPLENTE";65;10000;"Recursos de partido político";"N"
250000640995;"ELIANA BERTA FERNANDES CORRAL";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";580928,42;"SUPLENTE";777;56700;"Recursos de pessoas físicas, Recursos de partido político";"N"
250001159203;"OLAVO GERALDO";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"APTO";10000;"NÃO ELEITO";889;4369,7;"Recursos próprios, Recursos de outros candidatos";"N"
250001159228;"ANIVALDO DE SOUZA LISBOA";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"MOTORISTA PARTICULAR";"APTO";210000;"NÃO ELEITO";408;7276,7;"Recursos de outros candidatos, Recursos de partido político";"N"
250001159206;"VALENTIM PEREIRA LIMA";"#NULO";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;"NÃO ELEITO";132;0;"#NULO";"N"
250001159221;"JOÃO BOSCO DANTAS LOPES";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"EMPRESÁRIO";"APTO";NA;"NÃO ELEITO";107;5276,7;"Recursos de partido político, Recursos de outros candidatos";"N"
250000945017;"FABIO LUIS DONATZ";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;"NÃO ELEITO";42;NA;NA;"N"
250000944996;"ELISEU FERRAZ SANTONI";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"TRABALHADOR DE ARTES GRÁFICAS";"APTO";NA;"NÃO ELEITO";106;6138,16;"Recursos de partido político";"N"
250000944989;"AFONSO HENRIQUES FIGUEIREDO SENA";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";103888,77;"NÃO ELEITO";130;5938,16;"Recursos próprios, Recursos de partido político";"N"
250000944987;"THAYS MARTINEZ";"#NULO";"CIDADANIA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";24917,93;"NÃO ELEITO";3809;83395,61;"Recursos de partido político, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250000945016;"ROBERTO GERTRUDES";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";NA;"NÃO ELEITO";594;10138,16;"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250001206066;"ARMINDO ALBINO MUNHOZ";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;"NÃO ELEITO";65;0;"#NULO";"N"
250001206031;"CLEIDSON GOMES PEREIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";NA;"NÃO ELEITO";65;0;"#NULO";"N"
250001272985;"LETICIA ALVES PACOLLI";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;"NÃO ELEITO";79;2000;"Recursos de partido político";"N"
250001206082;"FRANCISCA QUELINDEJARA VASCONCELOS SOBIESKI";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;"NÃO ELEITO";187;3700;"Recursos próprios, Recursos de partido político";"N"
250001206085;"GABRIEL VALDIR DE OLIVEIRA";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PRETA";"CABELEIREIRO E BARBEIRO";"APTO";NA;"NÃO ELEITO";192;0;"#NULO";"N"
250001206090;"DALILA CAMARGO";"#NULO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"APTO";NA;"NÃO ELEITO";24;0;"#NULO";"N"
250001206048;"ANTONIO CARLOS SOARES FERREIRA";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";NA;"NÃO ELEITO";85;0;"#NULO";"N"
250001206037;"MARIA REGINA ALMEIDA SANTOS SANCHEZ";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";NA;"NÃO ELEITO";125;3000;"Recursos de partido político";"N"
250001206038;"ROSEVALDO CAETANO ALVES";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELETRICISTA E ASSEMELHADOS";"APTO";NA;"NÃO ELEITO";859;0;"#NULO";"N"
250001206100;"WALTER BONETTI";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";18925;"NÃO ELEITO";126;0;"#NULO";"N"
250001206076;"PATRICIA ALMEIDA TAVARES DA SILVA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";NA;"NÃO ELEITO";88;3027,35;"Recursos de partido político, Recursos próprios";"N"
250001206096;"JOSE FLORIANO DE ARAUJO JUNIOR";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MAQUINISTA E FOGUISTA DE EMBARCAÇÕES E ASSEMELHADOS";"APTO";NA;"NÃO ELEITO";356;0;"#NULO";"N"
250001119888;"BARBARA DE OLIVEIRA PANSERI";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";194101,26;"NÃO ELEITO";3477;98975,66;"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de outros candidatos, Recursos de partido político";"N"
250001119880;"ROGÉRIO DA SILVA SANTOS";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";404500;"NÃO ELEITO";222;7495,57;"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos";"N"
250001119919;"RAFAEL PERINI BORTOLETTO";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";60632,63;"NÃO ELEITO";175;7145,57;"Recursos de partido político, Recursos de outros candidatos";"N"
